elig,lwage,vet,yob
0,5.7094002,0,52
0,5.6259999,0,52
0,5.8821998,0,52
1,5.3642001,0,53
0,5.4863,0,52
0,5.7486,1,52
0,4.0999999,0,51
0,5.5682001,0,51
0,5.8916998,0,52
0,4.8884001,0,51
1,5.7814002,0,51
0,2.8513,1,53
0,6.0458999,0,51
0,5.6686001,0,53
0,5.8578,0,53
0,5.9245,1,52
1,6.1794,1,51
0,5.7291999,0,53
0,5.7094002,0,51
0,5.6686001,0,52
1,5.5816002,1,53
0,5.6259999,0,50
1,4.5700002,0,52
0,5.1296,0,53
0,3.0783,0,50
0,5.9245,0,50
0,4.5268998,0,53
0,4.2456002,1,53
1,4.9071999,0,53
0,4.9425998,0,53
1,6.0458999,0,52
0,6.1794,0,52
1,5.8540001,1,52
1,5.4863,1,50
0,5.0837002,0,51
0,4.0999999,0,52
0,5.5207,0,51
0,5.6259999,0,50
0,6.3192,0,51
0,5.7094002,0,52
0,5.6259999,0,50
0,6.0458999,0,50
0,5.3238001,0,51
0,5.9562998,0,52
1,6.4025998,0,51
0,5.1199999,1,52
0,5.8916998,0,50
0,5.9562998,0,53
0,5.8916998,0,50
0,5.3966999,0,53
1,5.6686001,1,52
0,4.8442001,0,51
0,5.6259999,0,52
0,6.3617001,0,51
0,4.7823,1,52
1,5.7094002,0,53
0,5.8916998,0,50
0,5.3656001,0,50
0,5.3808999,0,51
0,2.6729,0,51
1,5.5351,0,53
0,5.6763,0,51
0,5.2967,0,52
0,5.8916998,0,53
0,5.8578,0,52
0,5.3527002,0,53
0,5.7486,0,52
1,6.3364,0,53
1,6.1015,0,53
0,6.0458999,0,51
0,5.4863,0,52
0,5.8256001,0,50
1,5.8578,0,53
0,5.0555,0,53
0,6.4025998,0,52
0,5.7294998,0,51
1,6.1280999,1,51
0,5.5351,0,50
1,5.7094002,0,50
1,5.3238001,0,52
0,5.1262999,1,53
0,5.8916001,0,53
0,5.5351,0,50
1,5.1424999,0,50
1,4.8790002,0,52
1,5.7094002,1,50
0,5.9245,0,50
0,5.8298998,0,51
0,6.1794,0,51
0,6.1360002,0,52
1,5.4863,0,50
0,5.2185998,1,50
0,5.8578,0,50
1,4.6652999,1,52
0,5.8227,1,50
0,5.7174001,0,52
0,5.8578,0,52
0,5.8783002,1,51
0,5.5351,0,50
0,4.7810998,1,50
0,5.3527002,1,52
1,5.8916998,0,50
0,4.3151002,0,51
0,5.8544002,1,53
0,4.9277,0,51
0,5.6686001,0,51
0,5.2314,0,53
0,5.8916998,0,52
1,5.9404998,1,51
0,5.5545001,0,53
0,5.5351,0,53
0,5.7486,0,53
0,5.3238001,0,53
1,5.2817001,0,51
0,6.2923002,0,53
0,5.3238001,1,52
0,5.9245,1,52
0,5.5036001,0,52
0,6.9791999,0,53
0,5.8916998,0,53
1,5.3808999,1,50
0,5.7486,0,52
0,4.9754,0,51
0,4.4365001,1,52
0,5.8916998,0,51
1,5.7020998,0,53
1,5.7094002,0,53
0,6.0458999,0,50
0,6.1451998,0,53
0,5.8951001,0,50
0,6.0458999,0,53
0,5.5254998,0,52
0,5.1890001,0,51
0,5.6799002,1,50
0,5.6686001,0,51
0,5.5816002,0,53
0,6.2516999,0,52
0,5.0555,1,50
0,5.9245,0,52
0,5.5351,0,50
0,5.4008002,0,50
0,4.9586,0,53
1,6.1015,1,50
0,5.7863998,0,51
0,5.6686001,0,52
0,5.6475,0,50
0,6.4979,0,50
0,4.6480999,0,52
0,5.526,0,52
0,3.5711999,0,53
1,5.0082002,1,51
0,6.0169001,0,51
0,5.329,0,53
0,5.6644001,0,52
1,5.4863,1,52
1,4.8323002,0,51
0,6.3824,0,50
0,5.8916998,0,51
0,5.5146999,0,51
0,6.1794,0,50
0,5.1296,1,51
1,4.9754,1,51
0,5.1985998,0,50
1,5.7863998,0,51
0,6.1918001,0,50
0,5.7094002,0,50
0,7.0956998,0,50
0,5.7486,0,53
0,5.7094002,0,50
0,4.7930999,1,52
0,4.9754,0,51
0,5.3527002,0,50
0,5.7486,0,52
0,5.9245,0,51
1,6.0458999,0,53
1,5.6433001,1,53
0,5.0932002,1,52
1,5.8227,0,53
1,4.7627001,1,52
1,4.6306,0,52
0,5.4349999,0,53
0,6.1540999,0,50
1,5.2447,1,50
1,6.0458999,0,52
1,5.3527002,0,53
0,5.7094002,0,53
0,5.9717999,0,52
1,5.9245,1,52
0,5.6259999,0,51
0,6.1015,0,51
0,5.1114001,0,52
0,4.8650999,0,53
0,6.2972002,0,51
0,4.0879002,0,53
0,4.4074998,0,52
0,4.4365001,0,51
1,5.6686001,1,53
0,4.2823,0,52
0,5.9245,0,52
1,6.4418001,0,52
1,6.2747002,0,53
0,5.6475,0,52
0,4.8323002,0,53
1,2.4905,0,53
1,5.0384998,1,52
1,5.4349999,0,53
0,5.7291999,0,50
0,5.4349999,0,50
0,5.3147001,0,50
1,4.5447001,0,51
0,4.7930999,1,51
0,4.5700002,0,51
0,5.3238001,0,53
1,4.2048001,1,50
0,5.2631001,0,53
0,5.3808999,0,52
0,4.5854998,0,52
0,5.4913001,1,52
0,4.8768001,0,52
1,5.4863,1,52
1,4.8731999,1,53
0,5.9245,0,53
0,5.506,1,51
0,5.2584,1,52
0,5.8916998,0,52
0,5.7094002,1,51
0,5.0555,0,52
1,6.2516999,0,50
0,5.4109998,0,53
0,5.5816002,0,52
1,6.0741,0,53
0,5.8916998,0,51
1,5.1985998,0,52
0,5.0555,0,51
1,4.8884001,0,51
1,5.1296,0,51
0,5.1033001,0,53
0,5.3808999,0,52
0,6.1794,0,50
0,6.4224,0,50
1,5.3808999,1,50
1,4.9601998,0,53
1,6.1540999,0,51
1,5.7094002,0,53
0,5.6259999,0,53
0,6.4025998,0,50
0,6.0458999,0,53
1,5.8578,0,52
0,6.1794,0,53
1,5.2631001,0,51
1,5.4232001,0,53
0,5.9562998,0,50
0,6.092,0,50
0,4.6971002,1,53
0,5.8916998,0,53
1,6.4025998,0,50
1,6.6648998,0,53
1,6.2516999,0,52
0,5.8916998,0,51
0,6.4418001,0,53
1,5.5351,1,50
0,6.2972002,0,52
0,5.0321002,0,52
0,5.9562998,0,50
0,5.7094002,0,53
0,5.3629999,0,53
0,5.8916998,1,50
0,6.2516999,1,50
1,3.1837001,0,52
0,5.0946999,0,51
0,5.408,1,52
1,5.0555,1,51
0,5.6686001,0,53
1,5.987,0,50
0,5.3808999,0,51
0,4.7930999,0,51
1,2.2421,0,53
1,5.9562998,0,50
1,4.9754,0,50
0,4.4365001,0,52
1,6.2972002,0,53
0,5.4260001,1,52
1,5.7094002,1,52
0,5.987,0,52
1,6.2747002,0,51
0,5.7094002,0,51
1,6.1015,0,51
1,5.0555,0,51
1,4.4365001,0,53
1,5.8227,0,50
1,6.0458999,1,50
1,5.987,0,53
0,4.3537002,1,52
0,5.1732998,0,51
1,5.5816002,0,52
0,5.0514998,0,53
0,5.3920002,0,52
1,4.2823,0,51
0,5.3808999,0,53
0,5.5632,0,50
0,5.4863,0,52
0,5.7094002,0,51
0,5.7486,0,52
1,5.6897998,0,53
0,6.1794,0,50
1,5.9028001,0,51
0,5.7077999,0,51
0,6.4025998,0,51
1,5.6891999,1,51
0,5.7094002,0,50
0,6.1981001,0,50
0,6.1794,0,50
1,5.6475,1,50
0,6.1015,0,52
0,5.6259999,0,50
0,5.2631001,0,53
0,5.4812999,0,51
0,6.0741,0,52
0,4.6877999,0,52
0,6.7389998,0,52
0,6.0741,0,50
1,5.737,0,53
0,5.7077999,0,52
0,5.2179999,0,53
1,6.0458999,0,53
0,5.5633001,0,53
0,5.4863,0,50
1,5.9562998,0,50
0,5.6686001,0,52
0,6.4124999,0,53
0,5.9436998,0,51
0,4.8884001,1,52
0,6.0458999,0,53
0,4.6877999,0,50
0,5.5816002,0,52
0,5.8396001,0,53
0,5.3808999,1,51
1,2.5987999,0,50
0,6.2196002,0,50
0,6.4418001,1,50
0,5.0932002,0,53
0,6.0169001,0,52
0,4.3926001,0,52
1,5.5585999,0,51
1,4.6500001,0,52
1,4.9580002,0,50
0,5.8578,0,53
0,1.7974,0,53
0,5.0163002,0,50
0,5.5874,0,51
1,6.0741,0,52
1,4.8323002,0,52
0,5.8639002,0,52
0,5.9436998,0,50
0,5.8227,0,51
0,4.3987002,0,50
0,4.8418999,0,50
0,2.8959999,0,51
0,4.4482999,1,51
0,5.4349999,0,50
0,5.2054,0,51
1,5.0932002,1,51
0,5.7491999,0,51
1,5.7697001,0,52
0,5.4082999,0,51
1,4.3755999,1,52
0,4.8701,1,53
1,5.0092001,1,51
0,5.4661002,1,50
0,5.7094002,0,52
0,4.4365001,0,53
0,5.5289998,1,52
0,5.3432002,1,52
1,5.7486,0,52
1,5.8578,0,52
0,6.0169001,0,51
0,4.9081998,0,53
1,4.7930999,0,52
0,4.7729001,0,51
0,4.7522998,1,50
0,5.6150999,0,52
0,5.6259999,0,51
0,5.6089001,0,53
0,5.7974,0,53
0,6.0851002,0,51
0,6.0458999,0,53
0,5.9580002,0,51
0,6.4025998,0,51
0,5.7863998,0,51
0,3.4853001,0,51
0,5.8227,0,50
0,5.4349999,0,52
0,5.9245,0,51
0,4.8912001,1,51
1,6.9331999,0,51
1,6.0458999,0,52
0,5.5351,0,53
0,6.0795999,0,53
0,5.7094002,0,51
0,6.0169001,0,52
0,5.4863,0,52
0,5.1138,0,52
1,5.5351,0,53
0,5.1985998,0,53
0,6.0458999,0,51
1,5.9562998,0,53
0,5.8916998,0,52
0,4.6781998,1,50
0,6.0384002,0,52
1,5.7486,1,52
0,6.0458999,0,50
0,5.9436998,1,52
0,6.0169001,0,53
0,4.3214998,0,52
0,5.4863,0,51
1,5.8916998,0,53
0,5.1647,0,51
1,4.2823,0,52
0,6.0458999,0,53
1,5.6686001,0,53
0,5.9779,1,52
1,5.2136998,1,51
1,6.0741,0,51
0,5.4891,0,53
0,5.2315998,0,51
0,5.8578,0,52
0,6.1794,0,52
0,6.0823998,0,52
0,6.0741,0,53
0,4.6092,0,53
1,6.0458999,1,52
0,5.5351,0,50
0,6.1869001,0,53
1,5.4863,0,50
0,5.8578,0,52
0,5.5240998,1,50
0,5.6652002,0,53
0,5.8986001,0,53
0,5.7094002,0,51
0,6.2282,0,52
1,6.1794,0,52
0,5.4558001,0,51
0,5.6259999,0,50
1,2.5297999,0,52
0,5.6041002,0,52
0,6.0458999,0,52
0,5.4349999,1,52
0,4.7554998,0,52
0,5.3024001,0,53
0,4.4268999,0,53
0,4.7930999,1,52
0,3.9946001,0,52
0,4.9754,0,53
0,5.5351,0,51
0,3.5892,0,53
0,4.8442001,0,51
0,5.7094002,1,51
1,.5934,0,51
1,6.1015,0,52
0,3.1837001,0,52
0,5.5816002,0,52
0,5.5351,0,51
1,5.3238001,0,53
0,5.4863,0,52
0,5.0703001,0,53
0,5.7697001,0,51
0,5.7094002,1,51
1,5.6686001,0,53
0,5.5351,0,53
0,5.9109001,0,53
0,6.0362,0,52
0,4.9754,0,51
1,5.2709999,0,52
1,5.6686001,1,50
0,5.8578,0,51
0,5.8227,0,52
0,5.6686001,0,53
0,6.2185998,0,53
1,6.0741,0,50
0,5.9112,1,51
0,5.3808999,0,52
0,5.9562998,1,50
0,5.9562998,1,53
0,5.7316999,0,51
0,5.6973,0,51
0,5.1296,0,53
0,5.6279001,0,52
0,5.1206002,0,52
0,5.4349999,0,53
0,5.4249001,1,50
0,5.7094002,0,50
0,5.8227,1,50
0,4.8323002,0,52
0,5.4863,0,52
0,5.0555,0,51
0,5.6686001,0,51
0,4.9917002,0,52
0,4.8323002,0,51
0,5.8916998,0,52
1,5.6686001,1,51
0,5.4029002,0,50
1,5.7863998,0,52
0,5.2631001,1,50
0,5.0321002,0,52
1,3.8768001,0,50
0,5.5307002,0,50
1,5.7687998,0,50
0,5.2631001,0,51
0,4.8323002,0,51
0,5.6891999,0,53
1,5.2631001,1,50
0,5.9245,1,51
0,4.4365001,1,50
0,5.5351,1,52
0,5.2378001,0,51
0,4.2484002,0,53
1,5.3808999,0,51
0,5.9562998,0,50
0,5.8916998,0,52
0,6.1015,0,51
0,5.6238999,1,52
0,5.7940998,0,52
1,5.8578,0,52
0,5.7094002,0,53
0,5.6259999,0,53
0,4.9754,0,53
1,5.8227,0,51
0,4.2823,0,51
1,6.8473001,0,51
0,5.7365999,0,51
1,5.1424999,1,52
0,5.7094002,1,50
0,6.9214001,0,53
0,5.4082999,0,53
0,5.4863,0,53
0,5.5816002,0,53
0,5.3238001,0,50
0,5.9245,1,52
0,5.7879,0,53
0,3.8768001,0,53
0,5.4349999,0,50
0,6.1540999,0,51
0,5.8428001,0,52
0,4.6025,0,50
0,4.8663998,0,50
0,5.4349999,1,51
0,5.6259999,0,51
0,4.8646002,1,52
1,4.4365001,1,53
0,5.6686001,0,50
0,5.1985998,0,52
1,6.0169001,0,50
0,4.6957002,0,52
1,5.4137001,0,51
0,5.7800002,0,52
1,5.9245,1,52
0,5.8227,0,50
0,4.5447001,0,53
0,5.7863998,1,53
0,5.5254998,0,52
0,5.7863998,0,53
0,4.9586,0,52
0,5.8916998,0,53
0,5.9225001,0,51
0,4.1392002,1,50
1,5.8821998,1,50
0,3.2228999,0,50
0,5.2378001,0,50
0,5.5351,1,51
0,4.5579,0,53
0,5.0555,0,51
0,6.4025998,0,52
0,5.6392999,1,51
0,5.1985998,0,52
0,4.5447001,0,53
0,5.6036,0,51
0,5.9245,0,52
0,5.1296,0,53
0,5.6708002,0,53
0,5.5816002,0,52
1,5.8527002,0,53
1,5.4349999,0,53
0,6.1280999,0,50
1,6.2516999,1,51
0,5.8916998,1,50
0,3.7620001,0,51
0,5.3432002,1,52
0,5.7409,0,52
0,5.4122,0,53
1,5.8727002,1,53
0,4.8884001,1,53
0,6.0458999,0,51
0,5.8578,0,53
1,6.2800002,0,53
0,5.5816002,0,51
0,5.7094002,1,51
0,5.0555,1,52
0,5.4863,0,50
0,5.1985998,0,52
0,5.5816002,0,52
0,5.1296,0,51
1,6.5899,0,50
0,5.4863,1,52
0,4.8884001,0,51
0,4.9162002,0,53
1,4.5447001,0,53
0,5.0555,0,53
1,5.8916998,0,52
0,5.9245,0,52
0,3.1271,0,51
1,5.7486,1,50
1,6.4418001,0,52
0,5.1068001,0,51
1,4.1392002,0,50
0,5.4323001,0,51
1,6.2972002,0,53
0,5.1296,1,53
0,4.5700002,0,53
1,6.3364,0,52
0,5.8227,0,51
0,6.5848999,0,53
0,5.6939001,1,51
0,5.7094002,0,52
0,4.2048001,1,53
0,5.7486,0,53
1,5.8578,1,51
0,4.6877999,0,52
0,5.6686001,0,52
1,4.7600002,0,50
0,5.3808999,0,50
0,5.0163002,0,53
0,5.9562998,0,53
0,5.8227,0,50
0,6.0741,0,52
0,5.3238001,0,51
0,6.0169001,0,50
0,4.9754,0,53
0,6.2842002,0,53
0,5.5816002,0,53
0,5.3179002,0,52
0,6.1794,0,51
0,6.1794,0,51
0,5.1985998,0,52
0,6.9903998,0,53
0,6.2041001,0,51
0,5.987,0,52
0,5.6686001,0,51
1,5.3958001,0,51
0,5.5351,0,52
0,5.2248998,0,52
0,5.0964999,1,50
0,5.0555,0,53
0,5.7579999,0,53
1,3.1837001,1,51
0,5.9245,0,53
0,5.9779,0,52
0,6.1794,0,53
1,5.5689998,1,51
1,5.2631001,0,53
1,5.3808999,1,50
0,5.2967,0,52
0,4.5946999,0,52
0,5.2939,0,50
1,6.2516999,0,53
0,5.6433001,0,50
0,4.5700002,0,53
0,5.6891999,0,53
0,5.1296,0,53
1,6.7389998,0,50
1,6.1280999,1,50
1,6.0458999,1,50
1,5.8227,1,52
1,4.1392002,0,53
1,6.0363002,0,52
0,6.2972002,1,50
1,6.3617001,0,51
0,5.2631001,0,53
0,5.7863998,0,51
0,6.3288002,1,50
1,5.7863998,1,51
0,5.4349999,0,51
0,6.3306999,1,51
0,5.5351,0,50
1,5.6216998,1,50
1,5.987,1,50
1,5.8916998,0,51
0,5.6475,0,53
1,5.6259999,1,51
0,5.8474002,0,53
1,6.1794,0,53
0,6.2979002,0,50
0,5.6259999,0,52
0,5.3808999,0,51
0,5.6732998,0,52
0,5.1005998,1,50
0,3.7142999,0,51
1,5.461,0,53
0,5.9001002,0,52
0,4.3214998,0,50
1,5.4731002,0,52
0,6.0741,1,50
0,6.1794,1,52
0,5.9955001,1,50
0,5.5351,0,53
0,5.8227,0,53
0,4.2356,1,52
0,5.8227,0,53
0,4.1392002,0,53
0,4.8884001,0,51
0,5.4863,1,50
0,5.461,1,51
0,6.0394001,0,53
0,5.7486,0,52
0,5.4531999,0,52
0,4.6500001,0,53
0,5.1890001,0,50
0,6.0363002,0,50
0,5.4863,0,51
1,4.7930999,0,51
0,4.9850998,0,53
0,3.5945001,0,50
0,2.6729,0,50
0,5.9955001,0,51
1,5.8357,0,51
0,6.0458999,0,51
1,6.4025998,0,50
1,5.4832001,1,51
1,6.3192,1,52
1,5.0555,0,53
0,6.1233001,0,50
0,5.1985998,0,51
0,5.5816002,0,52
0,5.4863,0,52
0,3.5945001,0,50
0,6.2972002,0,51
1,5.4863,1,52
0,5.8578,1,52
0,4.8070002,0,50
1,4.7930999,1,52
1,5.8227,1,53
0,5.1985998,1,50
0,5.5816002,0,50
0,6.1280999,0,50
0,5.8916998,1,53
0,6.0741,0,52
0,6.4418001,0,51
0,6.6802001,0,52
0,6.5218,0,50
0,6.5973001,0,52
0,-.72829998,0,51
0,5.4349999,0,50
0,3.9568999,1,52
0,5.5816002,0,50
0,5.0555,1,53
0,5.7094002,1,52
0,4.8884001,0,50
0,6.2972002,1,53
0,5.6350999,0,52
0,5.7251,0,53
0,6.6241002,1,50
0,5.5110002,0,53
1,5.3808999,1,53
0,5.3238001,0,50
0,5.5816002,0,50
0,4.7270002,0,52
1,5.4082999,1,50
0,5.5360999,0,53
1,5.3808999,1,53
0,5.0946999,0,51
1,5.2631001,0,50
0,5.7863998,0,50
0,5.0555,0,52
0,4.7206001,0,52
0,5.6795998,0,50
0,5.4863,1,51
1,4.6483998,0,52
0,5.1296,0,53
1,4.9754,1,51
0,6.6648998,0,50
1,5.7094002,1,50
1,4.9754,0,50
1,4.2226,1,53
0,5.8357,0,52
0,5.9562998,0,53
0,4.6988001,0,53
1,5.6259999,1,53
0,4.8884001,0,52
0,6.0458999,0,50
0,5.3808999,0,52
0,5.8684001,0,53
1,6.4979,0,51
0,5.4082999,0,51
0,6.0458999,0,52
1,5.7863998,0,53
0,5.6686001,0,53
0,5.6362,0,53
0,5.7227998,1,50
1,4.2823,0,51
0,3.7142999,0,52
0,5.1296,0,51
0,5.8227,0,51
1,5.987,1,51
0,5.2125001,0,50
0,5.5082002,1,53
1,4.0338001,0,50
0,1.9993,0,51
0,4.9754,0,53
0,5.6891999,0,52
0,5.5816002,0,53
0,5.1296,0,52
1,4.8323002,0,50
0,5.4863,0,51
0,4.5700002,0,52
1,4.5604,1,51
0,5.7094002,0,52
1,5.5351,0,50
0,4.6766,0,50
0,5.2670002,0,52
0,4.7930999,0,51
1,6.3407001,0,52
0,5.3179002,1,53
1,5.5816002,1,53
0,5.8227,0,50
0,5.7445998,0,53
0,5.9562998,1,51
0,6.4826002,1,51
0,6.3965001,0,51
1,5.1985998,0,52
1,6.3407001,0,53
0,5.8916998,0,51
0,5.8821998,0,50
0,5.1985998,0,52
1,5.0497999,1,50
0,6.4039998,0,51
0,5.7054,0,50
0,5.7094002,0,53
0,5.6961999,0,51
0,5.4863,0,51
0,5.9404998,0,50
0,5.8006001,0,53
0,6.1280999,0,52
0,6.7389998,0,50
0,5.5351,0,51
0,6.0110002,1,51
0,6.4418001,0,53
0,5.6259999,0,51
0,5.8227,0,53
0,6.0043001,0,52
0,5.8916998,0,51
1,5.4891,1,52
0,4.7270002,0,53
1,5.8916998,0,52
0,4.0999999,0,52
0,5.7486,0,51
0,6.2282,0,50
1,5.3808999,0,53
0,5.3179002,0,51
0,5.1005998,0,50
1,4.7582002,0,50
0,4.9893999,0,53
1,5.5816002,1,51
0,4.8731999,0,52
1,5.3527002,0,52
0,5.5351,0,51
0,5.4863,0,53
1,5.8916998,0,51
0,6.0458999,0,52
0,5.2663002,0,52
0,5.8916998,0,51
0,6.1799002,0,52
0,6.3827,0,51
0,4.9754,0,51
0,5.7863998,0,50
0,5.2846999,0,51
0,5.4966998,0,50
0,5.461,0,53
0,5.1985998,1,51
1,5.5351,0,52
1,5.6891999,0,52
0,4.6877999,0,53
0,5.3527002,0,53
0,5.4762001,0,50
0,5.9562998,0,52
1,5.4201002,1,51
0,4.3213,0,50
1,5.5351,1,52
1,5.7863998,0,51
0,5.7094002,0,52
0,5.8439002,0,53
0,5.6259999,0,52
0,4.7981,0,53
0,5.8916998,0,52
0,5.8439002,0,50
0,5.7863998,0,50
1,5.8578,1,50
1,5.4190998,0,50
0,4.6500001,0,53
0,5.5816002,0,52
1,4.8323002,0,52
0,5.2670002,0,52
0,5.7974,0,53
0,5.5795999,0,52
0,5.5351,0,50
0,5.7863998,0,50
1,5.2683001,0,53
1,5.9245,0,51
0,6.2282,0,51
0,5.7486,0,50
0,5.6216998,0,53
0,5.1985998,0,51
0,5.4349999,1,50
1,5.8916998,0,52
0,5.4296999,1,52
0,6.5681,0,53
0,5.987,0,50
0,6.1794,0,50
0,4.1953001,0,50
0,4.3284001,0,53
0,4.961,0,53
0,5.8227,0,50
0,6.0851002,0,51
1,5.6259999,1,50
0,5.6259999,1,52
0,4.2823,0,53
0,6.0604,0,51
1,5.8227,1,52
0,6.2972002,1,50
0,5.8891001,0,51
0,5.7863998,0,53
0,5.1985998,0,50
0,5.6686001,0,51
0,5.7094002,0,51
0,6.0208001,0,53
0,5.8916998,0,53
0,6.1794,0,53
0,6.3192,0,51
0,4.3622999,0,50
0,5.7863998,0,50
0,5.7486,0,51
0,5.3871002,0,52
0,5.3401999,0,53
0,5.5351,0,53
1,5.5816002,1,52
0,4.5317998,0,53
0,5.3832002,0,51
0,6.4979,1,51
1,3.1837001,0,52
0,5.4884,0,50
1,5.7670002,1,51
0,5.5453,0,50
0,5.6208,0,52
0,6.0263,0,52
1,4.6613998,0,52
1,6.0314999,1,51
1,5.8916998,1,52
1,5.8155999,0,53
0,6.0946999,1,50
0,5.6686001,0,52
1,4.6318998,1,52
0,5.6461,1,50
0,5.5351,0,50
1,5.1985998,0,52
0,6.1540999,0,53
0,5.0555,0,53
0,6.0148001,0,51
0,5.461,0,50
1,6.0458999,0,52
1,2.1377001,1,52
0,5.7094002,0,51
0,5.7863998,0,53
0,5.3808999,0,50
0,5.9562998,1,51
0,5.2096,1,52
0,6.1540999,0,53
0,5.3808999,0,52
0,6.0458999,0,53
0,3.9993999,1,50
1,4.6877999,0,53
1,4.7013001,1,52
1,5.2631001,0,52
0,5.8916998,0,52
0,5.6613002,0,52
0,5.4863,0,52
0,5.7863998,0,51
0,5.8287001,0,53
0,5.4812999,0,50
0,5.6065001,0,50
0,5.7041998,0,52
1,4.5700002,0,51
0,6.4418001,0,51
0,5.6644001,0,52
0,6.0741,0,51
0,5.5906,0,50
0,5.8491998,0,51
0,4.6877999,0,53
0,6.4025998,1,51
0,5.0773001,0,51
1,5.4699001,1,51
0,5.7863998,1,50
0,5.7863998,0,50
0,5.7094002,0,52
0,5.5816002,1,50
1,3.1837001,1,51
0,5.8916998,0,53
1,4.9754,1,52
0,5.2378001,0,52
0,5.6079998,0,50
0,4.3622999,0,53
0,5.8786001,0,51
0,5.1402998,0,50
0,4.744,0,53
0,5.4349999,1,50
0,5.1985998,0,51
0,5.4863,1,52
0,5.7094002,0,53
0,5.5351,0,50
0,5.1985998,0,52
1,5.2191,0,50
0,5.9245,0,50
0,5.6577001,0,52
0,3.9161,0,51
1,6.2185998,0,52
1,4.4646001,0,50
0,5.1985998,0,53
0,6.0458999,0,52
1,5.6259999,0,51
1,4.8884001,0,50
0,5.8663998,0,52
1,6.0169001,1,50
1,5.5351,1,52
0,5.8931999,1,50
0,5.7094002,0,50
0,5.2378001,0,53
0,5.4082999,1,53
0,5.9096999,1,53
0,5.2378001,0,52
0,5.1985998,1,51
0,5.5351,0,51
1,4.7930999,0,53
0,5.2378001,0,51
0,6.0879002,1,50
1,5.1068001,0,52
1,5.8930001,0,52
0,5.8527999,0,52
1,6.1794,0,53
1,5.4863,1,51
0,6.5848999,0,51
0,3.9946001,1,52
0,5.9717999,1,53
1,5.6009998,1,51
0,5.5632,0,53
0,5.1985998,0,53
0,5.1043,0,50
0,5.4349999,1,50
0,5.1647,0,51
1,6.4025998,0,52
0,5.3808999,0,52
0,5.0618,0,53
0,6.3063998,0,52
0,4.7677999,0,52
0,5.6518002,0,51
1,4.0338001,0,50
0,5.7486,0,53
0,6.2972002,1,51
0,5.9562998,0,53
0,5.5816002,0,53
0,6.1412001,0,52
0,4.7930999,0,50
1,6.8080001,0,50
0,6.1668,0,53
0,5.7486,0,53
0,5.8474002,0,53
0,5.3060002,0,53
0,5.6041002,0,52
1,5.9840002,0,50
1,5.1985998,1,50
0,4.7695999,0,50
0,6.1280999,1,53
0,5.7863998,1,52
0,5.5351,1,50
1,4.1392002,0,52
0,4.5700002,0,51
1,4.0999999,0,51
0,5.9245,0,52
1,5.4349999,0,52
1,5.7863998,1,50
0,5.7824998,0,50
0,5.8227,0,51
0,6.2311001,0,52
0,6.1794,0,53
0,6.0629001,0,52
1,5.3527002,1,50
0,5.4962001,0,51
1,5.4863,1,52
0,5.9310002,0,50
1,4.8884001,0,53
0,5.9148002,0,52
1,5.7751999,1,52
0,5.3238001,0,52
0,4.2079,1,53
0,4.5767002,0,51
0,5.5351,0,51
0,5.0636001,1,51
1,5.987,0,52
0,4.6877999,0,50
0,5.1687999,0,50
0,4.3214998,0,52
0,4.9415002,1,52
1,5.6455002,0,53
0,5.4863,0,53
1,4.8761001,0,51
0,4.8418999,0,53
0,6.5517998,0,53
0,5.8916998,0,53
0,5.2631001,0,51
0,5.8181,0,53
0,4.9119,1,50
0,5.1985998,0,51
0,5.9562998,1,53
1,5.4863,0,52
1,6.4418001,0,51
0,5.6686001,0,53
0,6.2282,0,53
0,5.1508002,0,51
0,6.1280999,0,50
0,5.5324001,1,52
0,5.4863,0,52
0,6.3192,0,50
0,5.7077999,0,51
0,5.8227,0,53
1,4.1392002,0,51
1,6.1570001,0,52
1,4.8884001,0,50
0,5.7094002,0,51
0,4.9329,1,51
1,5.3092999,1,51
0,6.3924999,0,53
1,5.5351,0,51
0,6.0458999,0,52
0,6.3617001,0,53
0,4.4268999,0,52
1,4.0258999,0,50
0,3.1786001,0,52
0,7.0956998,0,51
0,6.0560999,0,50
0,4.0439,0,52
0,5.7094002,0,51
0,5.8227,1,50
0,5.1647,0,53
0,5.1985998,0,50
1,6.3617001,0,52
0,4.0380998,1,50
0,5.9562998,0,50
0,5.0555,0,51
1,5.8578,0,50
0,5.6686001,0,50
0,6.2767,1,50
1,5.2631001,0,52
0,5.3522,1,52
0,5.7863998,0,53
0,6.4446998,0,50
1,6.1540999,0,50
0,7.0014,0,53
0,5.5121999,0,51
0,5.5945001,0,51
1,5.7863998,0,53
1,5.4863,0,50
0,5.8421998,0,53
1,6.1002998,0,52
0,5.7094002,0,52
0,5.2877998,1,50
0,5.8578,0,50
0,5.6686001,1,50
0,5.2463999,0,52
0,5.5632,0,51
0,5.7789001,0,53
0,5.5407,0,51
0,4.8323002,0,53
0,5.4913998,1,50
0,4.5447001,0,52
1,4.4319,0,50
1,5.2961998,0,53
0,6.0458999,0,51
0,6.1280999,0,50
1,5.6259999,0,53
0,6.0458999,0,53
0,5.7077999,0,52
0,4.4493999,0,52
0,4.9696002,0,53
1,4.7291999,0,50
1,5.7094002,0,50
0,6.1540999,0,50
0,6.6462998,0,52
0,6.0516,1,51
1,6.1794,0,51
1,4.6760998,1,50
